No,Datetime,User,Text
140,2020-01-18 12:17:39+00:00,canatrg,Nonton Gundala di @vidio ada @AbimanA_A dan @TaraBasro #gundala #nontongakpakeribet
141,2020-01-18 12:06:51+00:00,gtm_gerrick,Manfaatin kode promo ini gengs! Untuk nonton Gundala ekslusif di Vidio!! #NononGaPakeRibet #Gundala #NegeriIniButuhPatriot #Bumilangit #Vidio @bumilangitcom @jokoanwar @gundalaofficial
142,2020-01-18 11:44:12+00:00,TripleR69275081,5. Masukan Voucher dari bonstri + pilih opsi pembayaran dana #gundala #vidiocom
143,2020-01-18 11:36:50+00:00,linkapaint,Kocok linka paint sebelum dipakai yak ni lagi di kocok Gundala bzzzzt #Gundala 
144,2020-01-18 11:24:32+00:00,rkytbumilangit,Efek menonton ulang #Gundala di Vidio: 
145,2020-01-18 08:39:01+00:00,rahzamdy,Netflix bila? #Gundala 
146,2020-01-18 08:00:08+00:00,bumilangitcom,Sobat Bumilangit Mau nonton #GundalaDiVidio? Hanya dengan Rp10.000 kalian bisa nikmati berbagai tontonan menarik seperti Gundala! . Yuk tonton Gundala di Vidio sekarang! Masukkan kode vouchernya agar nontonnya makin seru! . #Bumilangit #Gundala #NegeriIniButuhPatriot
147,2020-01-18 07:05:27+00:00,bumilangitcom,Sobat Bumilangit Bapak mengundangmu untuk nonton #GundalaDiVidio nih. Saksikan film pembuka Jagat Sinema Bumi Lagit Gundala di Vidio dengan berlangganan Premier sekarang! . #NontonGakPakeRibet #Bumilangit #Gundala 
148,2020-01-18 06:52:32+00:00,nandar_art,Breakdown Kostum Gundala 2019 #Gundala @rkytbumilangit @gundalaofficial
149,2020-01-18 06:51:52+00:00,nandar_art,Deretan Easter Egg di FIlm Gundala #Gundala 
150,2020-01-18 06:51:39+00:00,nandar_art,Daftar Product Placement di FIlm Gundala #Gundala 
151,2020-01-18 06:51:23+00:00,nandar_art,Review Film Gundala #Gundala 
152,2020-01-18 06:51:10+00:00,nandar_art,Breakdown Kostum Gundala 2019 #gundala http://www.campusnesia.co.id/2019/09/breakdown-kostum-gundala-yang-membumi.html
153,2020-01-18 06:51:00+00:00,nandar_art,All About Jagad Sinema Bumi Langit #Gundala 
154,2020-01-18 06:50:23+00:00,campusnesiacoid,Deretan Easter Egg di FIlm Gundala #Gundala http://www.campusnesia.co.id/2019/09/deretan-easter-egg-dalam-film-gundala.html
155,2020-01-18 06:50:03+00:00,campusnesiacoid,Daftar Product Placement di FIlm Gundala #Gundala http://www.campusnesia.co.id/2019/09/daftar-product-placement-di-film-gundala.html
156,2020-01-18 06:49:36+00:00,campusnesiacoid,Review Film Gundala #Gundala http://www.campusnesia.co.id/2019/09/review-gundala-2019-film-super-hero.html
157,2020-01-18 06:49:15+00:00,campusnesiacoid,Breakdown Kostum Gundala 2019 #gundala http://www.campusnesia.co.id/2019/09/breakdown-kostum-gundala-yang-membumi.html
158,2020-01-18 06:48:48+00:00,campusnesiacoid,All About Jagad Sinema Bumi Langit #Gundala http://www.campusnesia.co.id/2019/08/all-about-bumi-langit-cinematic-universe.html
159,2020-01-18 06:06:57+00:00,fffissh,Reliving the most chaotic wedding scene ever #Gundala
160,2020-01-18 04:59:49+00:00,gundalaofficial,Belum sempet nonton #Gundala di bioskop? Gundala tayang lagi lho! Hanya di Vidio mulai hari ini. Saksikan film pembuka Jagat Sinema BumiLangit Gundala di Vidio dengan berlangganan Premier sekarang! #NontonGakPakeRibet
161,2020-01-18 04:02:27+00:00,mosmarth,Giveaway khusus buat yang baru bisa nonton #gundala di @vidio RT komen follow akun gw yaaa... plus kasih kesan kalian setelah nonton gundala. 3 yang paling menarik akan dapet #komikgundala official movie adaptation. Its a whole extra of stories!!! Smp 20jan #jagatbumilangit
162,2020-01-18 03:06:18+00:00,designbyim,Asiik bs nonton #Gundala @gundalaofficial di @vidio #gundaladividio #nontongakpakeribet
163,2020-01-18 02:45:43+00:00,sutan_81,ketinggalan hype di bioskop akhirnya bisa nonton juga #Gundala 
164,2020-01-18 02:36:29+00:00,bicaraboxoffice,Nah setelah #Gundala bisa ditonton berkali-kali dengan gampang bisa pause dsb coba mungkin dicek lagi. Berlaku untuk semua film sih. 
165,2020-01-18 02:13:21+00:00,gundalaofficial,Manfaatin kode voucher ini buat nonton #Gundala di @vidiodotcom Install aplikasinya sekarang signup masukin kode vouchernya dan nikmati nonton film #Gundala #NontonGakPakeRibet
166,2020-01-18 01:48:05+00:00,SCP_Films,#Gundala sudah bisa ditonton di @vidiodotcom #NontonGakPakeRibet
167,2020-01-18 01:47:15+00:00,gundalaofficial,#Gundala sudah bisa ditonton di @vidiodotcom #NontonGakPakeRibet
168,2020-01-18 01:26:41+00:00,bapakranger,Mulai 18 Jan 2020 jam 00:00 WIB Gundala tayang online di kanal Vidio Bisa diakses via http://Vidio.com &amp
169,2020-01-18 00:00:43+00:00,rkytbumilangit,Juga terdapat diskon-diskon di bebetapa retail loh TUNGGU APA LAGI? AYO SEGERA SUBSCRIBE DAN TONTON ULANG #Gundala! 
170,2020-01-17 23:19:35+00:00,Liyahhaha,Yeeaayyy #Gundala sudah tayang di @vidio 
171,2020-01-17 17:44:00+00:00,moviegoersphile,Sabar ya Bibo... Maklum file gede. Jadi di-compress & render dulu #Gundala
172,2020-01-17 17:30:49+00:00,bicaraboxoffice,Tanggal 18 Januari udah berlalu setengah jam mana ini #Gundala wahai @vidio ? Katanya #gakpakeribet 
173,2020-01-17 12:38:15+00:00,gundalaofficial,Ikuti 4 cara mudah ini dan kamu bisa menikmati film #Gundala di SmartTV kamu. Hanya di @vidio Tayang mulai besok 18 Jan 2020
174,2020-01-17 12:22:34+00:00,M_D_lutfi,Ada yg berdiri tegak tapi itu bukan keadilan #Gundala
175,2020-01-17 11:53:01+00:00,VernardoLau,It would be nice if @HBOAsia was the first to premiered #Gundala cause otherwise if this movie wasn't part of #HBOMax Originals than who give?!
176,2020-01-17 09:26:58+00:00,SCP_Films,Pengen tau caranya nonton #Gundala di Smart TV kamu? Ikuti 4 langkah sederhana ini! Besok tayang di @vidio
177,2020-01-17 08:56:19+00:00,Bisniscom,Gelontorkan Rp829 juta cuma buat promosi Gundala menjadi film Indonesia dengan biaya promosi tertinggi sepanjang 2019. Hasilnya kalau di jalan tanya Gundala katanya langsung pada tahu. Kamu tahu enggak film Gundala? #Gundala 
178,2020-01-17 07:02:28+00:00,bumilangitcom,Sobat Bumilangit Besok tanggal 18 Januari 2020 Gundala akan mulai bisa dinikmati di Vidio! Pasang reminder yuk biar ngga ketinggalan nonton Gundala! . #bumilangit #gundala #negeriinibutuhpatriot
179,2020-01-17 04:14:23+00:00,moviegoersphile,Launching streaming @vidio &amp
180,2020-01-17 03:02:51+00:00,ifnubima,Udah mulai ramee nih @vidiodotcom #nontongakpaketibet #gundala 
181,2020-01-17 01:46:39+00:00,RitDja,Segerbong dengan rombongan #gundala yang kepanasan di @mrtjakarta
182,2020-01-16 09:00:51+00:00,pojokjagoan,Dapet semua wkwk #AnakBapak #bumilangit #gundala @bumilangitcom
183,2020-01-16 09:00:47+00:00,pojokjagoan,Dapet semua wkwk #AnakBapak #bumilangit #gundala @bumilangitcom
184,2020-01-16 09:00:43+00:00,pojokjagoan,Dapet semua wkwk #AnakBapak #bumilangit #gundala @bumilangitcom
185,2020-01-16 07:22:15+00:00,bumilangitcom,Sobat Bumilangit Komik Gundala Movie Adaptation Comic : Destiny akan segera terbit nih! Siapa yang sudah tidak sabar? Stay tuned ya untuk info terbitnya! . @shogakukan_asia . #bumilangit #gundala #negeriinibutuhpatriot
186,2020-01-16 07:09:34+00:00,frhmndabdat,#bumilangit #gundala #bumiinibutuhpatriot https://twitter.com/bumilangitcom/status/1217670919931355139
187,2020-01-16 06:00:07+00:00,bumilangitcom,Sobat Bumilangit DUA HARI lagi film Gundala akan tayang di Vidio! Tanggal 18 Januari 2020 Gundala sudah bisa ditonton dan dinikmati! . Ingin bertemu Gundala? Sobat Bumilangit bisa ketemu Gundala di Senayan City Jakarta. . #Bumilangit #gundala #NegeriIniButuhPatriot
188,2020-01-16 04:52:25+00:00,bumilangitcom,Sobat Bumilangit Cek yuk kira-kira kamu jadi siapa nih kalo jadi #AnakBapak? Screenshot buat tahu jawabannya. Share di story kamu dapet apa! . #bumilangit #gundala #negeriinibutuhpatriot
189,2020-01-16 04:08:25+00:00,y_e_r_e_s_a,Bisa di download bluray nya min @bumilangitcom #gundala #negeriinibutuhpatriot #gundalalovers
190,2020-01-15 16:09:38+00:00,Jerryputrap,Teaser #gundala vol. 2 
191,2020-01-15 16:05:45+00:00,CenChien,Ceritanya setelah selesai warnai sis @yukitora_keiji lanjut warnai #gundala versi egiefourze212 . #art #arts #artagency #johnsonartagency #drawing #painting #coloring #artclass #tutorial #howtodraw #melukisâ€¦ https://www.instagram.com/p/B7WKvxqB788/?igshid=1exqu28do8eo1
192,2020-01-15 11:00:02+00:00,vidio,Yang biasanya paling ditunggu-tungu kalau lagi hujan! Nah kalau Gundala tungguin ya tanggal 18 Januari 2020 dan #NontonGakPakeRibet cuma di Vidio! #Gundala #PutraPetir
193,2020-01-15 09:54:27+00:00,cimoty28,Pas hujan sore Kaget ada petir keras banget Kata bos gw ngomng Ojk wedi GUNDALA teko ! Anjir #gundala
194,2020-01-15 07:06:43+00:00,bumilangitcom,Dia malah percaya bahwa setiap manusia terlahir dengan kebuasan sehingga lukisan-lukisannya selalu menunjukkan sisi gelap dari manusia. Dalam film Kanigara diperankan oleh Cornelio Sunny. . #bumilangit #gundala #negeriinibutuhpatriot
195,2020-01-15 05:06:44+00:00,bumilangitcom,Sobat Bumilangit sebentar lagi Gundala akan segera bisa dinikmati di Vidio! . #bumilangit #gundala #negeriinibutuhpatriot
196,2020-01-14 16:51:28+00:00,nizamwahyua,Malam Rabu Bersama #Gundala
197,2020-01-14 10:23:53+00:00,phlorian3,Meinen derzeitigen Schnitt fÃ¼r 2020 von 05 Filmen im Kino pro Tag werde ich wohl nicht halten kÃ¶nnen. Empfehlen mÃ¶chte ich vor allem #Gundala und #JojoRabbit.
198,2020-01-14 08:07:07+00:00,bumilangitcom,Hal itu ternyata dikarenakan Pak Hasmi saat masih kecil sering menirukan gaya jalan Kapten Nemo dalam film 20000 Leagues Under the Sea (1954). . Lukisan Pak Hasmi oleh Hadi Suta. . #bumilangit #gundala
199,2020-01-14 03:31:17+00:00,Bront_Palarae,#Gundala masih tangkas di pawagam... Siapa belum tgk? #gundalamy #harapanbagirakyat
200,2020-01-14 02:37:49+00:00,gavyap,#Gundala f**king rocks! If youâ€™re a superhero fan but have gotten tired of Spidey Bats &amp
201,2020-01-13 10:52:43+00:00,bumilangitcom,Sobat Bumilangit siapa yang kangen sama tokoh Bapak? Karakter bernama Pengkor ini muncul pertama kali di komik Gundala Cuci Nama. Gambar di atas adalah karakter Pengkor dari masa ke masa. . #Bumilangit #Gundala #GundalaMY #NegeriIniButuhPatriot
202,2020-01-12 19:07:35+00:00,fajaar96,18 Januari ya bang @jokoanwar #gundala 
203,2020-01-12 15:07:06+00:00,paintitcat,#gundala may lack the budget marvel/dc movies have but it packs a good punch. it's kurzweilig i LOVED the fights and music and sancaka is one fine cake. more please! (#sriasih is already in the works so )
204,2020-01-12 12:04:47+00:00,Grace2Berlin,#NowWatching #Gundala Es geht weiter mit dem #FFF. 
205,2020-01-12 08:08:36+00:00,Bront_Palarae,Terima kasih @PialaMaya atas nominasi. Million of thanx to #Gundala team. #GundalaMy masih di pawagam(tayangan terhad).
206,2020-01-12 08:00:20+00:00,SufBansen,https://youtu.be/8toU42VTRg0 We reviewed Indonesian superhero film #Gundala along with #EjenAli story writer Faqihin! Check it out on our youtube channel Nois Stof 
207,2020-01-12 05:27:23+00:00,paintitcat,going berlin to see #gundala
208,2020-01-11 14:38:21+00:00,LeSchroeck,#Gundala: Indonesischer Mix aus Superhelden-Action Waisen-Drama &amp
209,2020-01-11 12:42:49+00:00,pojokjagoan,FINALLY Blu-ray Gundala akan segera rilis nih Rakyat Bumilangit! Tak ketinggalan rilis dalam bentuk DVD juga wow . Siapa aja nih yang kemarin nanyain mulu Blu-ray/DVD Gundala?! Hayo ngaku! . #bumilangit #gundala 
210,2020-01-11 09:17:50+00:00,hidayahkhauf,Hahahaha. P tengok #gundala tak akhirnya?
211,2020-01-11 03:14:42+00:00,a_syarif_s,#Gundala hmmm 
212,2020-01-11 02:15:25+00:00,Adytiyarhmn,#2020 lihat #gundala lagi 
213,2020-01-10 16:16:37+00:00,pojokjagoan,Video promisi streaming Gundala di situs streaming video @vidio. Nantikan aksi Gundala dkk. Tanggal 18 Januari 2020 di @vidio ya Rakyat Bumilangit! . #NontonGakPakeRibet #vidiodotcom #Gundala #Gundalamovie #bumilangit @rkytbumilangit
214,2020-01-10 15:58:41+00:00,SofiaArcheoLov,Akhirnya.... Makasi Mas @jokoanwar #Gundala 
215,2020-01-10 14:33:24+00:00,rkytbumilangit,8 HARI LAGI! YANG KANGEN SANCAKA AYO SET ALARM KALIAN WAHAI PARA RAKYAT. AYO DAFTAR PREMIER SUPAYA #NontonGakPakeRibet #Gundala 
216,2020-01-10 13:49:58+00:00,AreyAngga,Jagoan Nusantara di BCU Karya keren dari awedope.arts . . . #bumilangit #bumilangitcinematicuniverse #bcu #screenplay #indonesia #jagoan #superhero #patriot #negeriinibutuhpatriot #gundala #sriasih #godamâ€¦ https://www.instagram.com/p/B7JDOiLhqgt/?igshid=1o5eg8wnt5061
217,2020-01-10 10:35:42+00:00,GilaFilmID,14/18. Indonesian Film of the Year Nominasi untuk kategori Indonesian Film of the Year adalah NB: Voting akan dibuka untuk semua sobat Gila Film setelah 18 kategori dan nominasi-nominasi diumumkan. #GilaFilmChoice #GilaFilmChoice2020 #FilmIndonesia #Gundala #DuaGarisBiru â€¦
218,2020-01-09 09:07:07+00:00,Reza_Muntaziri,Sip smoga @NetflixID beli/kontrak #Gundala #PerempuanTanahJahanam #RatuIlmuHitam #HitAndRun #FoxtrotSix dan film2 blockbuster Indonesia lainnya. Jangan sampe kaya #WiroSableng (salah besar) mau di ambil Gopay yg medianya terbatas cuman dikota besar ajah yg ada gojeknya 
219,2020-01-09 05:37:21+00:00,farahainIsmail,Done #habibieainun3 &amp
220,2020-01-08 10:21:57+00:00,M_D_lutfi,Ada yg berdiri kuat namun itu bukan keadilan #gundala
221,2020-01-08 10:02:04+00:00,frcnhdispatch,#NKCTHI X #Gundala sabi 
222,2020-01-08 09:03:03+00:00,EndraoneCom,The Panturas - Putra Petir (Official Audio) @gundalaofficial @MYbumilangit #gundala @bumilangitcom
223,2020-01-08 07:00:09+00:00,bumilangitcom,Sobat Bumilangit Sebentar lagi komik Gundala Movie Adaptation English Version : Destiny akan segera hadir di Indonesia! Stay tuned untuk tahu tanggal rilisnya ya! . @MYGundala @shogakukan_asia . #bumilangit #Gundala #negeriinibutuhpatriot #GundalaDestiny
224,2020-01-08 03:16:34+00:00,rizalnudin,adiwira nusantara #Gundala #komik #harapanuntukrakyat
225,2020-01-08 00:21:00+00:00,MovieAddictMY,#UlasanMA: RATU ILMU HITAM - Sentuhan segar dlm mengembalikan nostalgia kegemilangan filem seram 'cult classic' Indonesia era 80an. 1) Lakonan yg dipersembahkan oleh pelakon kanak2 dlm filem ini agak meyakinkan. #MuzakkiRamdhan yg popular dgn #Gundala tidak mengecewakan. 
226,2020-01-07 14:09:21+00:00,AreyAngga,MAHAKARYA dolanankeren @therealstanlee gundalaofficial @jokowi gundalaofficial . . . #stanlee #marvel #dc #comic #comics #creator #komik #actionfigures #toys #dolanan #dolanankeren #mainan #gundalaâ€¦ https://www.instagram.com/p/B7BXEJghTIs/?igshid=15nitfsxsmsap
227,2020-01-07 13:46:53+00:00,sinemascopemy,Melihat kepada skala perancangan filem-filem selepas #Gundala  Harap Bumilangit Cinematic Universe dapat memperkembang lagi skala penceritaan yang mungkin dapat mewujudkan kerjasama antara Negara Asia Tenggara yang lain.
228,2020-01-07 13:46:47+00:00,sinemascopemy,#Gundala merupakan filem pertama dalam Bumilangit Cinematic Universe yang mengisahkan Sancaka yang membesar keseorangan di dalam sebuah kota yang penuh dengan permasalahan sosial yang membentuk beliau menjadi seorang Adiwira kepada gologan-golongan yang ditindas.
229,2020-01-07 13:46:46+00:00,sinemascopemy,#Gundala movie review - 7/10 (SPOILER ALERT) #SinemaMovieReview #RekomenFilem #GundalaMY
230,2020-01-07 06:44:26+00:00,didi_melati,Nak tengok #Gundala pleaseee
231,2020-01-07 04:57:59+00:00,hend4rprasetyo,Sakti mandraguna nih. Temennya gundala. #gundala #ceritaajadulu
232,2020-01-07 04:03:44+00:00,pojokjagoan,ANAK BAPAK Kalo anak bapak dibuat series kalian pada setuju gak?! . Repost dari @tokosamisami (IG) soalnya keren sih artworknya wkwk. . Follow @pojokjagoan untuk dapat info lainnya. . #bumilangit #anakbapak #pengkor #gundala 
233,2020-01-07 01:27:46+00:00,Bront_Palarae,Siapa yg terlepas menonton #Gundala? #GundalaMy masih di pawagam. #harapanbagirakyat
234,2020-01-06 15:01:45+00:00,buzzpoptv,#TriviaFilem â€“ 7 Rahsia Disebalik Tabir Filem #GUNDALA http://ow.ly/9yaH50xLF8B #GundalaMY #RakyatBumiLangit
235,2020-01-06 14:22:59+00:00,TFilmwerkstatt,#fantasyfilmfest #whitenights Die Fantasy Filmfest White Nights 2020 http://www.traumfalter-filmwerkstatt.de/blog/fantasy-filmfest-white-nights-2020/ - eine kurze Ãœbersicht Ã¼ber das Programm und alle Highlights mit #jojorabbit #deathcember #code8 #cliftonhill #thebeast #getin #bloodquantum #synchronic #gundala &amp
236,2020-01-06 13:46:26+00:00,saifulgorgon,Cant wait for next chapter. I rated Gundala (2019) 8/10 #IMDb #Gundala tapi part gundala vs anak anak bapak tu slow sangat fighting. 
237,2020-01-06 10:24:40+00:00,bumilangitcom,Wah ada fanart animasi keren nih dari @Ardhanipm1 ! . Mau karyamu ikut tampil di social media Bumilangit? Yuk upload dan mention Bumilangit dengan hashtag #fanartBumilangit (bukan DM)! . #Bumilangit #Gundala 
238,2020-01-06 08:46:57+00:00,EndraoneCom,Gundala V2 Suit | Bumilangit dengan DolananKeren 1:6 Statue @gundalaofficial @bumilangitcom @Bront_Palarae @MYbumilangit #gundala 
239,2020-01-06 05:24:10+00:00,NoviHanabi,Admin @CenayangFilm  stiker laptopnya #Gundala @jokoanwar
240,2020-01-06 05:08:00+00:00,nazrin_58,Benda paling best dekat cerita ni ialah pasal tanggungjawab ahli politik terhadap rakyat. Tak semua ahli politik hanya mementingkan diri sendiri ada juga yang betul-betul memperjuangkan hak rakyat. #GundalaMy #Gundala #RakyatBumiLangit
241,2020-01-06 02:01:19+00:00,haniey_bongsu,Bestnya.. @jannanick95 #gundala
242,2020-01-05 14:22:06+00:00,ClarkMustaine,Lightning #GundalaMY #Gundala #DCEU #BCU #mcu
243,2020-01-05 13:12:59+00:00,jurnaba,Musuh utama manusia adalah kebenaran yang disembunyikan.â€ - Ghazul BACA! - Sancaka #quotes #Gundala #movies
244,2020-01-05 12:31:45+00:00,anakpedigree,Membiarkan penonton memberikan ratingnya sendiri atas dasar (perasaan) sendiri. Misal #Gundala (7/10) tapi apresiasi 5 popcorn krn 'film superhero resmi pertama'. Penonton mendefinisikan sendiri arti rating 'bintang'-nya.
245,2020-01-05 12:28:29+00:00,deanshaari,What @jokoanwar did with #Gundala is just a tip of whatâ€™s to come for BCU...Sri Asih giving you PGL realness! I lived!
246,2020-01-05 11:53:04+00:00,tonyeusoff,Baru lepas layan #gundala action pack GILER!! Well played lah @Bront_Palarae &amp
247,2020-01-05 09:42:08+00:00,RodneyJMunin,Baru ada masa nak nonton #gundala @Bront_Palarae
248,2020-01-05 08:51:55+00:00,jannanick95,Now watching #GUNDALA #rakyatbumilangit @Bront_Palarae
249,2020-01-05 06:04:56+00:00,AfikryAibrahim,#gundala sampai klcc kita cari @Bront_Palarae
